zip_code,Number of returns [2],Earned income credit [11],Number with paid preparer's signature,eitc_rate,paid_preparer_rate
92342,2870.0,430,1680.0,14.982578397212542,58.536585365853654
92344,9920.0,1970,6480.0,19.858870967741936,65.32258064516128
92345,36170.0,9460,23120.0,26.15427149571468,63.920376002211775
92346,26800.0,4870,17170.0,18.171641791044777,64.06716417910448
92347,230.0,70,160.0,30.434782608695656,69.56521739130434
92354,10530.0,1550,6290.0,14.719848053181387,59.7340930674264
92356,2140.0,660,1240.0,30.8411214953271,57.943925233644855
92358,370.0,40,240.0,10.81081081081081,64.86486486486487
92359,4120.0,670,2350.0,16.2621359223301,57.03883495145631
92363,1770.0,490,1100.0,27.683615819209038,62.14689265536724
92365,670.0,170,400.0,25.37313432835821,59.70149253731343
92368,330.0,100,220.0,30.303030303030305,66.66666666666666
92371,4840.0,1090,2950.0,22.520661157024794,60.9504132231405
92372,2320.0,410,1470.0,17.67241379310345,63.36206896551724
92373,16180.0,1610,9370.0,9.950556242274413,57.91100123609394
92374,19590.0,2920,11590.0,14.905564063297602,59.1628381827463
92376,38820.0,9170,27110.0,23.621844410097886,69.83513652756311
92377,10730.0,1760,7000.0,16.402609506057782,65.23765144454799
92392,27200.0,7320,16750.0,26.91176470588235,61.58088235294118
92394,15130.0,4540,9070.0,30.006609385327167,59.94712491738269
92395,18420.0,5250,11340.0,28.501628664495115,61.563517915309454
92397,2470.0,240,1500.0,9.7165991902834,60.72874493927125
92399,24700.0,3310,15290.0,13.400809716599191,61.902834008097166
92401,710.0,310,450.0,43.66197183098591,63.38028169014085
92404,26600.0,7490,17450.0,28.157894736842103,65.6015037593985
92405,13250.0,3700,8760.0,27.92452830188679,66.11320754716982
92407,29030.0,6140,18580.0,21.15053393041681,64.00275576989321
92408,5710.0,1570,3810.0,27.495621716287218,66.72504378283712
92410,20720.0,6720,14490.0,32.432432432432435,69.93243243243244
92411,11680.0,3620,8210.0,30.993150684931507,70.29109589041096
92501,9440.0,1850,5730.0,19.597457627118644,60.69915254237288
92503,41220.0,6970,28410.0,16.90926734594857,68.92285298398836
92504,24830.0,4190,16150.0,16.874748288360855,65.04228755537656
92505,22600.0,4140,15060.0,18.318584070796458,66.63716814159292
92506,21300.0,2270,13290.0,10.657276995305164,62.394366197183096
92507,25150.0,4820,14560.0,19.16500994035785,57.89264413518887
92508,15850.0,1750,9730.0,11.041009463722396,61.38801261829653
92509,35740.0,6780,24980.0,18.97034135422496,69.89367655288193
92518,610.0,40,370.0,6.557377049180328,60.65573770491803
92530,26260.0,5330,16500.0,20.2970297029703,62.83320639756283
92532,11840.0,1690,7140.0,14.27364864864865,60.304054054054056
92536,1460.0,180,860.0,12.32876712328767,58.9041095890411
92539,1620.0,380,890.0,23.456790123456788,54.93827160493827
92543,15470.0,4500,9190.0,29.08855850032321,59.40530058177117
92544,20510.0,4820,12290.0,23.500731350560702,59.921989273525114
92545,18880.0,3450,11030.0,18.273305084745765,58.42161016949152
92548,3070.0,770,2010.0,25.0814332247557,65.47231270358306
92551,14860.0,3510,9800.0,23.620457604306864,65.94885598923284
92553,32740.0,8380,21670.0,25.595601710445937,66.18814905314599
92555,19900.0,3490,12570.0,17.537688442211056,63.165829145728644
92557,24570.0,4910,15500.0,19.983719983719983,63.085063085063084
92561,740.0,100,430.0,13.513513513513514,58.108108108108105
92562,28800.0,3110,16740.0,10.79861111111111,58.12500000000001
92563,32130.0,3790,17850.0,11.795829442888268,55.55555555555556
92567,4450.0,880,3070.0,19.775280898876403,68.98876404494382
92570,24670.0,6300,17180.0,25.537089582488854,69.63923794081882
92571,25630.0,6140,17300.0,23.956301209520095,67.49902458056964
92582,9530.0,2040,6040.0,21.406086044071355,63.378803777544604
92583,13700.0,3650,8630.0,26.642335766423358,62.99270072992701
92584,28100.0,3360,16280.0,11.957295373665481,57.93594306049822
92585,12810.0,1900,7690.0,14.83216237314598,60.031225604996095
92586,10540.0,1280,6330.0,12.144212523719165,60.05692599620494
92587,8100.0,1080,5270.0,13.333333333333334,65.06172839506172
92590,2130.0,340,1340.0,15.96244131455399,62.91079812206573
92591,19280.0,2190,10900.0,11.358921161825727,56.53526970954357
92592,34840.0,3090,19800.0,8.869115958668198,56.831228473019515
92595,15950.0,2320,9470.0,14.545454545454545,59.373040752351095
92596,15760.0,1750,8890.0,11.104060913705585,56.40862944162437
92602,14060.0,1060,8420.0,7.539118065433854,59.88620199146515
92603,9080.0,470,5750.0,5.176211453744493,63.32599118942731
92604,12910.0,1000,7450.0,7.745933384972889,57.70720371804803
92606,10400.0,1020,5570.0,9.807692307692308,53.55769230769231
92610,6370.0,330,3490.0,5.180533751962323,54.78806907378336
92612,13780.0,1190,7510.0,8.635703918722786,54.49927431059507
92614,13960.0,1230,7610.0,8.810888252148997,54.512893982808016
92617,4030.0,250,1320.0,6.20347394540943,32.754342431761785
92618,28840.0,2230,16650.0,7.732316227461858,57.73231622746186
92620,26520.0,2190,15070.0,8.257918552036198,56.82503770739065
92624,3550.0,310,2360.0,8.732394366197182,66.47887323943662
92625,6160.0,200,4820.0,3.2467532467532463,78.24675324675324
92626,24940.0,2270,15100.0,9.101844426623899,60.54530874097834
92627,29200.0,3140,19480.0,10.753424657534246,66.71232876712328
92629,13790.0,830,9220.0,6.018854242204496,66.8600435097897
92630,33200.0,2660,20060.0,8.012048192771084,60.42168674698796
92637,10350.0,250,6310.0,2.4154589371980677,60.96618357487923
92646,28340.0,1800,17750.0,6.351446718419195,62.632321806633726
92647,28660.0,3300,17740.0,11.51430565247732,61.89811584089323
92648,23340.0,1730,14450.0,7.412167952013711,61.910882604970006
92649,17560.0,1110,11110.0,6.32118451025057,63.268792710706144
92651,11910.0,590,8550.0,4.953820319059614,71.78841309823679
92653,14510.0,1070,9290.0,7.374224672639559,64.02481047553411
92655,3940.0,970,2920.0,24.61928934010152,74.11167512690355
92656,25340.0,1710,14650.0,6.748224151539069,57.813733228097874
92657,4910.0,170,3780.0,3.462321792260693,76.9857433808554
92660,17760.0,850,12790.0,4.786036036036036,72.01576576576578
92661,1520.0,80,1030.0,5.263157894736842,67.76315789473685
92662,1310.0,50,1000.0,3.816793893129771,76.33587786259542
92663,10060.0,550,6720.0,5.467196819085487,66.79920477137176
92672,18100.0,1600,11420.0,8.83977900552486,63.093922651933696
92673,13660.0,730,9180.0,5.34407027818448,67.20351390922401
92675,17110.0,1480,12130.0,8.649912331969608,70.89421390999415
92676,990.0,60,630.0,6.0606060606060606,63.63636363636363
92677,32220.0,1990,20500.0,6.1762880198634384,63.625077591558046
92679,14600.0,520,9210.0,3.5616438356164384,63.082191780821915
92683,44410.0,8630,31440.0,19.43256023418149,70.7948660211664
92688,21010.0,1160,11940.0,5.521180390290338,56.830080913850544
92691,23460.0,1610,13940.0,6.862745098039216,59.42028985507246
92692,23220.0,1240,14340.0,5.340223944875108,61.75710594315246
92694,15760.0,730,9810.0,4.631979695431472,62.24619289340102
92701,20190.0,3800,15950.0,18.82119861317484,78.99950470529966
92703,28570.0,6020,22690.0,21.071053552677636,79.41897094854743
92704,39020.0,6680,29760.0,17.119425935417734,76.26858021527421
92705,22850.0,2210,15760.0,9.671772428884026,68.97155361050328
92706,16080.0,2370,12060.0,14.738805970149254,75.0
92707,27120.0,4610,20940.0,16.99852507374631,77.21238938053098
92708,27830.0,2870,17830.0,10.312612288896874,64.06755300035933
92780,26900.0,3270,18030.0,12.156133828996282,67.02602230483271
92782,14060.0,910,8180.0,6.472261735419631,58.179231863442396
92801,28660.0,5210,20580.0,18.178646196789952,71.80739706908584
92802,19200.0,3440,13740.0,17.916666666666668,71.5625
92804,38870.0,6960,27370.0,17.905839979418577,70.41420118343196
92805,34950.0,5650,24460.0,16.165951359084406,69.98569384835479
92806,19000.0,2670,12870.0,14.05263157894737,67.73684210526316
92807,17990.0,1300,11790.0,7.226236798221233,65.53640911617565
92808,9740.0,510,6170.0,5.236139630390143,63.347022587268995
92821,19900.0,1640,12400.0,8.241206030150753,62.311557788944725
92823,2630.0,160,1690.0,6.083650190114068,64.25855513307985
92831,16190.0,1910,9820.0,11.79740580605312,60.654725138974676
92832,11840.0,1610,7490.0,13.597972972972974,63.26013513513513
92833,24120.0,2990,16490.0,12.396351575456054,68.36650082918739
92835,12090.0,710,7900.0,5.87262200165426,65.34325889164599
92840,26110.0,4630,18770.0,17.732669475296824,71.8881654538491
92841,16300.0,3230,11860.0,19.8159509202454,72.76073619631902
92843,20980.0,4390,16150.0,20.92469018112488,76.97807435653003
92844,11310.0,2540,8360.0,22.4580017683466,73.91688770999116
92845,8160.0,510,5140.0,6.25,62.99019607843137
92860,10940.0,1250,7520.0,11.425959780621572,68.73857404021938
92861,2830.0,110,2100.0,3.8869257950530036,74.20494699646643
92865,10030.0,1020,6600.0,10.16949152542373,65.80259222333001
92866,6830.0,680,4340.0,9.956076134699854,63.543191800878475
92867,19670.0,1810,13330.0,9.20183019827148,67.76817488561261
92868,11660.0,1440,7330.0,12.34991423670669,62.86449399656947
92869,17550.0,1490,11650.0,8.49002849002849,66.38176638176638
92870,25120.0,2430,16080.0,9.673566878980893,64.01273885350318
92879,21780.0,3530,14730.0,16.207529843893482,67.63085399449037
92880,25140.0,3020,16750.0,12.012728719172634,66.6268894192522
92881,14080.0,1480,9100.0,10.511363636363637,64.63068181818183
92882,31000.0,4180,20580.0,13.483870967741934,66.38709677419354
92883,17060.0,1630,11030.0,9.55451348182884,64.65416178194607
92886,23640.0,1320,15590.0,5.583756345177665,65.94754653130288
92887,9800.0,520,6310.0,5.3061224489795915,64.38775510204081
93001,15980.0,1850,9720.0,11.576971214017522,60.82603254067585
93003,24320.0,2250,14080.0,9.251644736842106,57.89473684210527
93004,14800.0,1420,8460.0,9.594594594594595,57.16216216216217
93010,21760.0,1840,12910.0,8.455882352941178,59.32904411764706
93012,17860.0,880,10610.0,4.927211646136618,59.40649496080626
93013,7630.0,640,4840.0,8.387942332896461,63.433813892529486
93015,8650.0,1300,6090.0,15.028901734104046,70.40462427745665
93021,17640.0,1480,11020.0,8.390022675736962,62.47165532879818
93022,2950.0,300,1810.0,10.16949152542373,61.35593220338983
93023,9300.0,890,6100.0,9.56989247311828,65.59139784946237
93030,25870.0,4350,18670.0,16.814843448009277,72.16853498260534
93033,35440.0,6610,27520.0,18.651241534988714,77.65237020316027
93035,13630.0,1420,8850.0,10.418195157740278,64.93030080704328
93036,21610.0,3070,14550.0,14.206385932438687,67.32993984266542
93041,9910.0,1570,6230.0,15.842583249243189,62.86579212916246
93060,15580.0,2520,11450.0,16.174582798459564,73.49165596919127
93063,27090.0,2290,17000.0,8.453303802141011,62.75378368401624
93065,36160.0,3170,22680.0,8.766592920353983,62.72123893805309
93066,1570.0,130,1150.0,8.280254777070063,73.24840764331209
93101,14950.0,1460,8310.0,9.765886287625419,55.585284280936456
93103,9230.0,890,5690.0,9.642470205850486,61.64680390032503
93105,12600.0,670,7720.0,5.317460317460317,61.26984126984127
93108,4550.0,160,3540.0,3.5164835164835164,77.80219780219781
93109,5160.0,270,2950.0,5.232558139534884,57.17054263565892
93110,7740.0,540,4730.0,6.976744186046512,61.111111111111114
93111,9200.0,530,5290.0,5.760869565217392,57.49999999999999
93117,18330.0,1400,9220.0,7.637752318603383,50.300054555373706
93202,1780.0,530,1070.0,29.775280898876407,60.1123595505618
93203,8830.0,3140,6650.0,35.56058890147225,75.3114382785957
93204,3660.0,1120,2860.0,30.601092896174865,78.14207650273224
93205,660.0,180,290.0,27.27272727272727,43.93939393939394
93206,840.0,240,630.0,28.57142857142857,75.0
93207,100.0,0,60.0,0.0,60.0
93210,5670.0,1280,3740.0,22.57495590828924,65.96119929453262
93212,5760.0,1670,3330.0,28.993055555555557,57.8125
93215,18950.0,5810,13440.0,30.659630606860162,70.92348284960423
93218,390.0,130,240.0,33.33333333333333,61.53846153846154
93219,3880.0,1410,2730.0,36.340206185567006,70.36082474226805
93221,6210.0,1230,3790.0,19.806763285024154,61.03059581320451
93223,4240.0,1430,3000.0,33.72641509433962,70.75471698113208
93224,120.0,20,80.0,16.666666666666664,66.66666666666666
93225,1940.0,310,1110.0,15.979381443298967,57.21649484536082
93230,28320.0,5680,15520.0,20.056497175141246,54.80225988700565
93235,1760.0,580,1210.0,32.95454545454545,68.75
93238,660.0,70,360.0,10.606060606060606,54.54545454545454
93239,510.0,150,360.0,29.411764705882355,70.58823529411765
93240,2010.0,450,990.0,22.388059701492537,49.25373134328358
93241,6390.0,1990,4370.0,31.142410015649453,68.38810641627543
93242,1230.0,240,860.0,19.51219512195122,69.91869918699187
93243,560.0,90,350.0,16.071428571428573,62.5
93244,200.0,40,130.0,20.0,65.0
93245,15230.0,2870,7940.0,18.844386080105053,52.13394615889692
93247,7120.0,2430,4850.0,34.12921348314607,68.1179775280899
93249,970.0,230,800.0,23.711340206185564,82.4742268041237
93250,6000.0,1970,4560.0,32.83333333333333,76.0
93252,460.0,100,260.0,21.73913043478261,56.52173913043478
93254,280.0,50,190.0,17.857142857142858,67.85714285714286
93255,190.0,40,80.0,21.052631578947366,42.10526315789473
93256,2030.0,680,1480.0,33.497536945812804,72.9064039408867
93257,29630.0,8810,19720.0,29.733378332770837,66.55416807289909
93263,9900.0,2430,6890.0,24.545454545454547,69.5959595959596
93265,1750.0,200,1090.0,11.428571428571429,62.28571428571429
93266,610.0,170,460.0,27.86885245901639,75.40983606557377
93267,2350.0,800,1700.0,34.04255319148936,72.3404255319149
93268,6100.0,1180,3610.0,19.34426229508197,59.18032786885246
93270,2540.0,900,1820.0,35.43307086614173,71.65354330708661
93271,960.0,70,540.0,7.291666666666667,56.25
93272,1300.0,300,990.0,23.076923076923077,76.15384615384615
93274,30890.0,7070,19680.0,22.887665911298154,63.70993849142117
93277,22170.0,4330,12330.0,19.53089760938205,55.61569688768606
93280,9680.0,2680,7010.0,27.685950413223143,72.41735537190083
93283,600.0,130,280.0,21.666666666666668,46.666666666666664
93285,830.0,160,460.0,19.27710843373494,55.42168674698795
93286,3910.0,1130,2590.0,28.9002557544757,66.24040920716112
93291,25380.0,5260,15800.0,20.724980299448383,62.25374310480694
93292,18610.0,3690,10900.0,19.82804943578721,58.57066093498119
93301,5240.0,1650,2760.0,31.48854961832061,52.67175572519084
93304,19600.0,6570,11990.0,33.52040816326531,61.1734693877551
93305,13250.0,4630,7690.0,34.943396226415096,58.0377358490566
93306,31020.0,7570,19480.0,24.40361057382334,62.79819471308833
93307,33980.0,11270,22830.0,33.166568569746914,67.18658034137728
93308,20970.0,5110,11370.0,24.36814496900334,54.220314735336196
93309,25270.0,5970,14730.0,23.62485160269094,58.29046299960427
93311,23310.0,3120,15120.0,13.384813384813384,64.86486486486487
93312,25030.0,2950,15280.0,11.785856971634038,61.04674390731123
93313,25460.0,5340,17040.0,20.974076983503533,66.92851531814611
93314,14970.0,1380,9840.0,9.218436873747494,65.7314629258517
93401,15080.0,1010,7390.0,6.697612732095491,49.0053050397878
93402,6820.0,550,3680.0,8.064516129032258,53.95894428152492
93405,7880.0,540,3570.0,6.852791878172589,45.30456852791878
93420,14130.0,1040,8120.0,7.360226468506724,57.46638358103326
93422,14720.0,1270,7390.0,8.627717391304348,50.203804347826086
93426,530.0,50,280.0,9.433962264150944,52.83018867924528
93427,3060.0,240,1740.0,7.8431372549019605,56.86274509803921
93428,3210.0,210,2060.0,6.5420560747663545,64.17445482866043
93430,1480.0,100,930.0,6.756756756756757,62.83783783783784
93432,680.0,50,420.0,7.352941176470589,61.76470588235294
93433,6010.0,660,3080.0,10.98169717138103,51.24792013311148
93434,3970.0,770,2560.0,19.395465994962215,64.48362720403023
93436,23680.0,3830,12580.0,16.173986486486484,53.125
93437,1180.0,180,250.0,15.254237288135593,21.1864406779661
93442,5480.0,430,3030.0,7.846715328467154,55.29197080291971
93444,11010.0,1150,6690.0,10.44504995458674,60.76294277929155
93445,2930.0,370,1530.0,12.627986348122866,52.218430034129696
93446,20200.0,2190,11240.0,10.841584158415841,55.64356435643565
93449,4060.0,220,2460.0,5.41871921182266,60.591133004926114
93450,250.0,40,200.0,16.0,80.0
93451,2020.0,280,1270.0,13.861386138613863,62.87128712871287
93452,260.0,0,160.0,0.0,61.53846153846154
93453,1270.0,110,680.0,8.661417322834646,53.54330708661418
93454,18110.0,2900,12190.0,16.01325234676974,67.3108779679735
93455,21290.0,2100,12120.0,9.863785814936591,56.92813527477689
93458,25100.0,4480,18430.0,17.848605577689245,73.42629482071713
93460,2750.0,220,1910.0,8.0,69.45454545454545
93461,660.0,90,450.0,13.636363636363635,68.18181818181817
93463,3770.0,240,2400.0,6.36604774535809,63.660477453580896
93465,5030.0,410,3020.0,8.151093439363818,60.039761431411534
93501,1890.0,650,1050.0,34.39153439153439,55.55555555555556
93505,4800.0,1370,2410.0,28.541666666666664,50.208333333333336
93510,3520.0,310,2490.0,8.806818181818182,70.73863636363636
93513,800.0,100,390.0,12.5,48.75
93514,6210.0,720,3220.0,11.594202898550725,51.85185185185185
93516,730.0,210,380.0,28.767123287671232,52.054794520547944
93517,330.0,30,170.0,9.090909090909092,51.515151515151516
93518,420.0,70,270.0,16.666666666666664,64.28571428571429
93523,1150.0,200,440.0,17.391304347826086,38.26086956521739
93526,310.0,30,140.0,9.67741935483871,45.16129032258064
93527,910.0,140,480.0,15.384615384615385,52.74725274725275
93531,270.0,20,170.0,7.4074074074074066,62.96296296296296
93532,1090.0,100,630.0,9.174311926605505,57.798165137614674
93534,16220.0,4770,9820.0,29.408138101109742,60.54254007398274
93535,32410.0,9850,20570.0,30.39185436593644,63.468065411909905
93536,31070.0,5070,19030.0,16.317991631799163,61.24879304795623
93543,5810.0,1540,4120.0,26.506024096385545,70.91222030981066
93544,440.0,70,290.0,15.909090909090908,65.9090909090909
93545,800.0,100,450.0,12.5,56.25
93546,4360.0,360,2190.0,8.256880733944955,50.22935779816514
93550,32500.0,9430,22200.0,29.015384615384615,68.3076923076923
93551,24830.0,3650,15930.0,14.699959726137738,64.15626258558196
93552,18260.0,4430,12480.0,24.260679079956187,68.3461117196057
93553,750.0,160,510.0,21.333333333333336,68.0
93555,14140.0,1980,6640.0,14.002828854314004,46.95898161244696
93560,9260.0,1940,5370.0,20.950323974082075,57.99136069114471
93561,13130.0,1490,7090.0,11.348057882711348,53.998476770754
93562,420.0,120,180.0,28.57142857142857,42.857142857142854
93591,2780.0,840,1880.0,30.215827338129497,67.62589928057554
93601,860.0,120,430.0,13.953488372093023,50.0
93602,1370.0,170,800.0,12.408759124087592,58.3941605839416
93604,300.0,40,190.0,13.333333333333334,63.33333333333333
93608,450.0,110,370.0,24.444444444444443,82.22222222222221
93609,2300.0,480,1590.0,20.869565217391305,69.1304347826087
93610,7070.0,1580,4510.0,22.34794908062235,63.7906647807638
93611,21470.0,2390,11500.0,11.131811830461109,53.5631113181183
93612,15260.0,3260,6790.0,21.363040629095675,44.4954128440367
93614,5040.0,540,2510.0,10.714285714285714,49.801587301587304
93615,2160.0,760,1630.0,35.18518518518518,75.46296296296296
93616,1020.0,320,630.0,31.372549019607842,61.76470588235294
93618,13090.0,3730,8400.0,28.49503437738732,64.1711229946524
93619,22630.0,1690,13580.0,7.467962881131242,60.00883782589484
93620,4030.0,980,2600.0,24.317617866004962,64.51612903225806
93621,210.0,50,110.0,23.809523809523807,52.38095238095239
93622,4280.0,1100,2940.0,25.70093457943925,68.69158878504673
93625,3850.0,750,2310.0,19.480519480519483,60.0
93626,1020.0,60,610.0,5.88235294117647,59.80392156862745
93628,110.0,0,40.0,0.0,36.36363636363637
93630,8530.0,2010,6030.0,23.563892145369287,70.69167643610785
93631,7490.0,1050,4550.0,14.018691588785046,60.747663551401864
93635,21430.0,4180,14430.0,19.505366308912738,67.33551096593561
93636,8320.0,830,4890.0,9.975961538461538,58.77403846153846
93637,17250.0,3670,11290.0,21.27536231884058,65.44927536231884
93638,19640.0,5170,14200.0,26.323828920570264,72.30142566191446
93640,6060.0,2400,5160.0,39.603960396039604,85.14851485148515
93641,120.0,0,60.0,0.0,50.0
93643,1280.0,220,660.0,17.1875,51.5625
93644,3620.0,510,1910.0,14.088397790055248,52.762430939226526
93645,140.0,20,90.0,14.285714285714285,64.28571428571429
93646,4070.0,1530,2730.0,37.59213759213759,67.07616707616708
93647,4280.0,1440,3180.0,33.64485981308411,74.29906542056075
93648,6240.0,2130,4150.0,34.13461538461539,66.50641025641025
93650,1670.0,470,820.0,28.143712574850298,49.101796407185624
93651,790.0,60,480.0,7.59493670886076,60.75949367088608
93652,270.0,70,190.0,25.925925925925924,70.37037037037037
93653,440.0,60,210.0,13.636363636363635,47.72727272727273
93654,13080.0,3250,8050.0,24.84709480122324,61.544342507645254
93656,2440.0,520,1730.0,21.311475409836063,70.90163934426229
93657,16020.0,3500,9260.0,21.84769038701623,57.802746566791505
93660,1670.0,580,1330.0,34.73053892215569,79.64071856287424
93662,13210.0,3330,8140.0,25.208175624526874,61.61998485995458
93664,260.0,0,190.0,0.0,73.07692307692307
93667,940.0,120,470.0,12.76595744680851,50.0
93668,420.0,90,330.0,21.428571428571427,78.57142857142857
93675,1390.0,260,720.0,18.705035971223023,51.798561151079134
93701,3750.0,1610,1950.0,42.93333333333334,52.0
93702,16600.0,6180,9240.0,37.2289156626506,55.662650602409634
93703,12780.0,4360,6450.0,34.11580594679186,50.46948356807511
93704,12560.0,2420,6320.0,19.26751592356688,50.318471337579616
93705,14880.0,4590,7220.0,30.846774193548388,48.52150537634409
93706,14030.0,4980,8080.0,35.49536707056308,57.59087669280114
93710,12910.0,2670,6070.0,20.681642137877613,47.01781564678544
93711,18110.0,1810,11000.0,9.99447818884594,60.739922694643845
93720,22170.0,2410,11960.0,10.870545782589085,53.9467749210645
93721,1420.0,370,650.0,26.056338028169012,45.774647887323944
93722,37330.0,8380,19930.0,22.44843289579427,53.388695419233855
93723,6240.0,1050,4100.0,16.826923076923077,65.7051282051282
93725,10520.0,3210,5910.0,30.513307984790877,56.1787072243346
93726,17510.0,5110,8000.0,29.18332381496288,45.68817818389492
93727,35370.0,8460,18010.0,23.918575063613233,50.9188577890868
93728,6670.0,1860,3210.0,27.886056971514243,48.125937031484256
93730,6440.0,380,4240.0,5.900621118012422,65.83850931677019
93901,12720.0,1840,7960.0,14.465408805031446,62.57861635220125
93905,27710.0,6070,21420.0,21.90544929628293,77.30061349693251
93906,27810.0,4590,19490.0,16.50485436893204,70.08270406328658
93907,10470.0,1310,6790.0,12.51193887297039,64.85195797516714
93908,6050.0,340,4040.0,5.619834710743802,66.77685950413223
93920,640.0,50,400.0,7.8125,62.5
93923,5310.0,180,3680.0,3.389830508474576,69.30320150659134
93924,3060.0,200,2020.0,6.535947712418301,66.01307189542483
93925,770.0,130,610.0,16.883116883116884,79.22077922077922
93926,4180.0,780,3220.0,18.660287081339714,77.03349282296651
93927,8310.0,1680,6740.0,20.216606498194945,81.10709987966305
93930,7000.0,1290,5470.0,18.428571428571427,78.14285714285715
93933,12640.0,1430,6720.0,11.313291139240507,53.16455696202531
93940,14330.0,870,7860.0,6.071179344033497,54.84996510816469
93950,7280.0,400,3980.0,5.4945054945054945,54.670329670329664
93953,2070.0,70,1470.0,3.3816425120772946,71.01449275362319
93955,14730.0,1760,9140.0,11.948404616429057,62.05023761031908
93960,8670.0,1680,6270.0,19.377162629757784,72.31833910034602
94002,13050.0,440,6760.0,3.3716475095785436,51.8007662835249
94005,2480.0,130,1370.0,5.241935483870968,55.24193548387096
94010,20550.0,700,13170.0,3.40632603406326,64.08759124087591
94014,23500.0,2060,14520.0,8.76595744680851,61.787234042553195
94015,30960.0,2370,17760.0,7.655038759689922,57.36434108527132
94019,7790.0,420,5000.0,5.391527599486521,64.18485237483954
94020,730.0,30,360.0,4.10958904109589,49.31506849315068
94022,9790.0,140,5870.0,1.4300306435137897,59.9591419816139
94024,11040.0,180,6280.0,1.6304347826086956,56.88405797101449
94025,19530.0,740,11210.0,3.789042498719918,57.39887352790578
94027,3050.0,40,2290.0,1.3114754098360655,75.08196721311475
94028,3360.0,40,2430.0,1.1904761904761905,72.32142857142857
94030,11560.0,640,6640.0,5.536332179930796,57.43944636678201
94038,1460.0,80,890.0,5.47945205479452,60.95890410958904
94040,17840.0,620,8350.0,3.4753363228699556,46.80493273542601
94041,7990.0,300,3720.0,3.754693366708386,46.55819774718398
94043,15600.0,610,6770.0,3.91025641025641,43.3974358974359
94044,18760.0,820,10020.0,4.371002132196162,53.41151385927505
94060,770.0,70,400.0,9.090909090909092,51.94805194805194
94061,17020.0,1000,9990.0,5.875440658049354,58.69565217391305
94062,12910.0,360,7960.0,2.78853601859024,61.6576297443842
94063,15940.0,1550,9870.0,9.72396486825596,61.91969887076537
94065,5990.0,130,2910.0,2.1702838063439067,48.580968280467445
94066,21910.0,1370,12760.0,6.252852578731173,58.23824737562757
94070,15380.0,380,8740.0,2.4707412223667102,56.827048114434334
94074,110.0,0,60.0,0.0,54.54545454545454
94080,33190.0,2210,19260.0,6.658632118107864,58.02952696595361
94085,12780.0,620,6250.0,4.851330203442879,48.90453834115806
94086,23880.0,1100,11550.0,4.606365159128979,48.366834170854275
94087,25830.0,910,11970.0,3.523035230352303,46.34146341463415
94089,11990.0,660,6150.0,5.5045871559633035,51.29274395329442
94102,14430.0,1520,6500.0,10.533610533610533,45.04504504504504
94103,17770.0,1540,7510.0,8.666291502532358,42.26223972988182
94104,800.0,40,570.0,5.0,71.25
94105,8050.0,330,3660.0,4.099378881987578,45.46583850931677
94107,17290.0,730,7510.0,4.2220936957779065,43.43551185656449
94108,6160.0,700,3010.0,11.363636363636363,48.86363636363637
94109,28540.0,1510,13050.0,5.290819901892081,45.725297827610376
94110,34310.0,2400,17660.0,6.995045176333431,51.471874089186834
94111,2940.0,200,1690.0,6.802721088435375,57.48299319727891
94112,40260.0,4620,24580.0,11.475409836065573,61.05315449577745
94114,18600.0,510,9280.0,2.741935483870968,49.89247311827957
94115,17910.0,960,8750.0,5.360134003350084,48.855388051367946
94116,21790.0,1360,11510.0,6.241395135383203,52.82239559430931
94117,20320.0,710,8650.0,3.4940944881889764,42.568897637795274
94118,19100.0,870,9680.0,4.554973821989529,50.680628272251305
94121,21020.0,1330,10720.0,6.327307326355852,50.999048525214086
94122,28670.0,1640,13610.0,5.72026508545518,47.47122427624695
94123,13960.0,190,6970.0,1.361031518624642,49.92836676217765
94124,17960.0,3460,10730.0,19.265033407572382,59.743875278396445
94127,10000.0,320,5870.0,3.2,58.699999999999996
94129,1700.0,70,780.0,4.117647058823529,45.88235294117647
94130,900.0,210,370.0,23.333333333333332,41.11111111111111
94131,14790.0,530,7780.0,3.583502366463827,52.60311020960108
94132,12160.0,1100,6340.0,9.046052631578947,52.13815789473685
94133,12740.0,1330,6390.0,10.43956043956044,50.15698587127159
94134,21030.0,3090,12760.0,14.693295292439373,60.67522586780789
94158,5110.0,380,2180.0,7.436399217221135,42.66144814090019
94301,8060.0,200,4590.0,2.481389578163772,56.94789081885856
94303,21060.0,1930,12540.0,9.164292497625832,59.54415954415955
94304,1940.0,40,970.0,2.0618556701030926,50.0
94305,3520.0,110,1110.0,3.125,31.53409090909091
94306,13250.0,440,6130.0,3.3207547169811322,46.264150943396224
94401,16720.0,1340,9970.0,8.014354066985646,59.62918660287081
94402,13370.0,440,7910.0,3.2909498878085266,59.16230366492147
94403,21690.0,1030,11940.0,4.748732134624251,55.04840940525588
94404,17540.0,540,8510.0,3.0786773090079818,48.517673888255416
94501,30900.0,2610,15410.0,8.446601941747572,49.8705501618123
94502,6830.0,220,3520.0,3.22108345534407,51.53733528550512
94503,10530.0,1000,6000.0,9.49667616334283,56.98005698005698
94505,7150.0,450,4070.0,6.293706293706294,56.92307692307692
94506,11110.0,230,6570.0,2.07020702070207,59.135913591359135
94507,7390.0,160,5060.0,2.165087956698241,68.47090663058187
